Rating,Price,Skills,Weak Foot,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Popularity,Base Stats,In Game Stats,Team,Nation,League,CF,CM,RW,LM,CDM,RB,GK,CAM,RWB,LWB,CB,LB,RM,LW,ST,Card Type,Acceleration Type,Work Rate (Attack),Work Rate (Defense),Height (cm),Weight (kg)
65,700.0,1,2,69,58,62,67,37,62,1,355,764,peñarol,uruguay,conmebol libertadores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,libertadores,controlled,m,m,182.0,83.0
65,3000.0,2,3,68,26,49,48,65,71,0,327,1490,nacional,uruguay,conmebol libertadores,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,libertadores,controlled,l,l,187.0,72.796977124183
65,850.0,2,3,64,52,59,61,63,63,1,362,1669,cs emelec,ecuador,conmebol libertadores,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,libertadores,controlled,m,m,178.0,66.0
65,1600.0,2,2,77,45,53,63,61,61,-1,360,1636,ayacucho,peru,conmebol sudamericana,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,sudamericana,explosive,m,m,168.0,72.796977124183
65,1100.0,3,3,71,66,52,69,34,66,1,358,1671,sporting cristal,peru,conmebol libertadores,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,libertadores,controlled,m,m,186.0,72.796977124183
65,1200.0,2,3,70,57,61,65,61,72,0,386,1814,the strongest,bolivia,conmebol libertadores,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,libertadores,controlled,m,h,173.0,76.0
65,1100.0,3,3,74,65,50,61,18,62,1,330,1571,dep. la guaira,venezuela,conmebol sudamericana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sudamericana,controlled,m,m,190.0,72.796977124183
65,950.0,1,2,70,63,64,63,57,65,0,382,859,dep. la guaira,venezuela,conmebol sudamericana,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,sudamericana,controlled,m,m,193.0,72.796977124183
65,650.0,2,2,36,30,35,35,68,74,2,278,1325,river plate montevideo,uruguay,conmebol sudamericana,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sudamericana,controlled,l,m,190.0,72.796977124183
65,650.0,2,2,70,50,60,59,66,71,0,376,1823,9 de octubre,ecuador,conmebol sudamericana,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,sudamericana,controlled,m,h,175.0,72.0
65,400.0,2,3,56,41,52,56,64,74,3,343,1577,sligo rovers,new zealand,sse airtricity league (irl 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,192.0,72.796977124183
65,650.0,3,3,80,63,55,66,31,70,-1,365,1684,universidad católica del ecuador,ecuador,conmebol sudamericana,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,sudamericana,controlled,m,m,167.0,72.796977124183
65,850.0,4,3,79,59,61,68,34,49,2,350,1637,fc twente,netherlands,eredivisie,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,normal,explosive,m,m,177.0,70.0
65,2100.0,4,3,74,64,59,66,25,52,2,340,1580,dep. táchira,venezuela,conmebol libertadores,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,libertadores,controlled,m,m,175.0,69.0
65,650.0,2,3,55,68,49,64,25,58,0,319,1513,olimpia,paraguay,conmebol libertadores,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,libertadores,controlled,m,m,181.0,77.0
65,400.0,2,2,55,53,54,61,65,67,0,355,1637,club atlético sarmiento (junin),paraguay,primera división (arg 1),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,normal,controlled,l,h,175.0,69.0
65,1600.0,3,3,66,61,62,70,35,47,-10,341,1597,deportes antofagasta,united states,conmebol sudamericana,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,sudamericana,controlled,m,m,173.0,66.0
65,400.0,2,4,72,35,54,62,62,57,0,342,1600,nîmes olympique,france,ligue 2 (fra 2),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,175.0,73.0
65,1900.0,2,3,77,42,54,67,57,67,0,364,1680,lanús,argentina,conmebol sudamericana,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,sudamericana,controlled,m,m,174.0,64.0
65,650.0,3,3,77,57,62,66,47,50,1,359,1693,guaireña fc,paraguay,conmebol sudamericana,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,sudamericana,explosive,m,m,164.0,72.796977124183
65,700.0,3,3,73,61,60,65,17,49,1,325,1539,deportes tolima,colombia,conmebol libertadores,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,libertadores,controlled,m,m,170.0,72.796977124183
65,850.0,3,2,70,57,62,66,23,41,4,319,1521,colo-colo,chile,conmebol libertadores,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,libertadores,controlled,m,m,168.0,72.796977124183
65,400.0,2,5,67,58,63,68,42,48,1,346,1652,sc austria,germany,ö bundesliga (aut 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,173.0,71.0
65,400.0,2,4,55,66,51,60,24,69,1,325,1542,excelsior,netherlands,eredivisie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,192.0,72.796977124183
65,400.0,3,4,80,65,60,63,27,70,1,365,1744,motherwell,united states,scottish premiership (spfl),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,176.0,72.0
65,400.0,2,3,61,36,48,48,65,69,1,327,1518,racing de santander,spain,laliga smartbank (esp 2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,h,187.0,72.796977124183
65,400.0,3,3,76,67,59,68,26,53,-1,349,1630,cd lugo,bolivia,laliga smartbank (esp 2),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,183.0,67.0
65,4000.0,3,3,86,59,56,69,18,47,17,335,1553,aberdeen,netherlands,scottish premiership (spfl),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,normal,explosive,m,m,169.0,72.796977124183
65,400.0,2,3,60,33,40,40,66,72,1,311,1432,fc sion,switzerland,raiffeisen super l. (sui 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,h,188.0,72.796977124183
65,400.0,2,4,71,59,60,64,61,75,1,390,1811,sunderland,england,efl championship (eng 2),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,h,178.0,70.0
65,1000.0,3,5,82,57,61,68,47,62,10,377,1730,blackpool,canada,efl championship (eng 2),0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,h,m,188.0,72.796977124183
65,400.0,2,3,51,31,39,44,67,64,1,296,1414,konyaspor,turkey,süper lig (tur 1),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
65,400.0,2,2,71,30,40,41,66,68,4,316,1437,albacete balompié,france,laliga smartbank (esp 2),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,normal,lengthy,l,m,180.0,76.0
65,700.0,1,1,63,63,60,70,27,65,1,348,660,guaireña fc,paraguay,conmebol sudamericana,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,sudamericana,controlled,m,m,182.0,85.0
65,650.0,2,3,54,66,51,67,19,55,1,312,1505,guaireña fc,paraguay,conmebol sudamericana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sudamericana,controlled,m,m,169.0,72.796977124183
65,3400.0,2,2,65,29,48,46,66,64,0,318,1488,9 de octubre,uruguay,conmebol sudamericana,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sudamericana,lengthy,m,m,180.0,79.0
65,1100.0,3,3,80,42,55,60,60,62,2,359,1615,independiente,ecuador,conmebol libertadores,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,libertadores,controlled,m,m,173.0,75.0
65,650.0,3,2,56,70,45,58,24,64,0,317,1517,unión,paraguay,conmebol sudamericana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sudamericana,controlled,m,m,182.0,85.0
65,700.0,2,3,78,36,57,60,60,70,1,361,1657,sparta rotterdam,netherlands,eredivisie,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,h,h,174.0,70.0
65,400.0,3,3,84,62,55,70,35,47,2,353,1661,kvc westerlo,mali,1a pro league (bel 1),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,normal,explosive,h,m,174.0,65.0
65,400.0,3,3,79,56,58,69,25,53,2,340,1577,málaga cf,morocco,laliga smartbank (esp 2),0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,normal,explosive,h,l,172.0,70.0
65,1300.0,3,3,76,39,55,65,58,69,10,362,1678,rotherham utd,england,efl championship (eng 2),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,181.0,70.0
65,2700.0,2,3,58,68,53,62,40,54,0,335,1613,apoel nicosia,croatia,protathlima cyta (cyp 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,l,181.0,73.0
65,450.0,3,3,65,60,65,72,53,61,10,376,1761,impact montréal,egypt,major league soccer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,178.0,68.0
65,400.0,2,3,64,35,41,49,66,64,3,319,1485,plymouth argyle,netherlands,efl league one (eng 3),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,188.0,72.796977124183
65,400.0,3,3,68,48,66,66,49,60,1,357,1720,cagliari,italy,italy serie b (2),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,h,h,182.0,75.0
65,400.0,3,3,74,52,67,67,54,58,5,372,1742,oxford united,england,efl league one (eng 3),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,explosive,m,m,172.0,63.0
65,700.0,2,3,62,40,47,45,67,66,1,327,1484,sporting cristal,peru,conmebol libertadores,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,libertadores,lengthy,m,h,188.0,72.796977124183
65,400.0,2,3,62,44,63,63,63,61,0,356,1680,go ahead eagles,netherlands,eredivisie,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,183.0,72.0
65,400.0,2,2,83,63,50,63,30,71,3,360,1635,sheffield utd,england,efl championship (eng 2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,190.0,72.796977124183
65,1200.0,4,4,71,60,60,70,35,65,5,361,1674,fc emmen,finland,eredivisie,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,h,m,176.0,73.0
65,400.0,1,3,66,64,55,66,23,69,10,343,585,dortmund,poland,bundesliga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
65,450.0,2,3,66,34,52,45,67,62,0,326,1503,málaga cf,spain,laliga smartbank (esp 2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,l,h,185.0,72.796977124183
65,950.0,3,3,83,61,54,68,28,46,0,340,1573,fc vizela,ghana,liga nos (por 1),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,h,m,172.0,63.0
65,400.0,2,3,66,41,58,54,65,71,2,355,1614,sd huesca,france,laliga smartbank (esp 2),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,185.0,72.796977124183
65,3400.0,3,4,71,62,61,68,50,52,0,364,1688,real sociedad,spain,laliga santander,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,normal,controlled,m,m,176.0,78.0
65,400.0,2,3,85,60,57,66,28,66,8,362,1662,hansa rostock,germany,bundesliga 2 (ger 2),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,m,l,182.0,72.0
65,400.0,2,4,80,67,54,68,39,57,0,365,1689,orlando pirates,south africa,south african fl (rsa 1),0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,normal,controlled,h,l,177.0,58.0
65,400.0,3,2,70,50,58,57,60,72,5,367,1698,fk austria wien,luxembourg,ö bundesliga (aut 1),0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,normal,lengthy,h,m,185.0,72.796977124183
65,400.0,2,3,74,61,65,60,62,70,0,392,1818,kaizer chiefs,south africa,south african fl (rsa 1),0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,normal,controlled,m,h,176.0,68.0
65,400.0,2,4,72,35,42,44,67,72,0,332,1530,kaizer chiefs,south africa,south african fl (rsa 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,l,m,189.0,72.796977124183
65,400.0,2,3,64,32,51,56,65,69,1,337,1560,r. oviedo,spain,laliga smartbank (esp 2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,185.0,72.796977124183
65,800.0,3,3,72,60,60,67,48,59,11,366,1723,rc celta,sweden,laliga santander,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,m,m,185.0,72.796977124183
65,450.0,2,3,53,31,43,51,67,63,0,308,1435,newell's,argentina,primera división (arg 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
65,400.0,2,3,64,61,62,64,48,64,0,363,1666,lecce,iceland,serie a tim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,187.0,72.796977124183
65,950.0,3,3,81,59,56,68,22,54,-2,340,1579,fortuna sittard,netherlands,eredivisie,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,explosive,m,m,180.0,75.0
65,400.0,3,5,80,57,63,65,40,57,0,362,1707,hallescher fc,germany,3. liga (ger 3),0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,normal,controlled,m,m,178.0,74.0
65,400.0,3,3,76,62,65,69,53,49,2,374,1776,fleetwood town,northern ireland,efl league one (eng 3),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,normal,explosive,h,m,175.0,65.0
65,400.0,3,2,88,64,59,70,45,62,6,388,1824,fc lugano,algeria,raiffeisen super l. (sui 1),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,normal,explosive,m,l,170.0,72.796977124183
65,1300.0,3,3,62,57,64,68,45,38,3,334,1622,as monaco,france,ligue 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,175.0,63.0
65,6000.0,3,3,69,58,64,67,55,63,0,376,1779,gil vicente,brazil,liga nos (por 1),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,h,l,178.0,72.0
65,450.0,3,3,84,49,57,67,57,66,4,380,1744,fc københavn,denmark,3f superliga (den 1),0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,normal,explosive,h,m,178.0,70.0
65,1700.0,2,3,73,55,64,66,62,63,5,383,1785,ajax,netherlands,eredivisie,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,h,m,178.0,68.0
65,400.0,3,3,68,51,61,63,58,64,0,365,1703,radomiak radom,south africa,polski ekstraklasa (pol 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,178.0,77.0
65,400.0,2,3,69,33,45,49,66,71,0,333,1508,ud las palmas,equatorial guinea,laliga smartbank (esp 2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,188.0,72.796977124183
65,700.0,2,3,59,55,62,59,64,66,0,365,1764,ayacucho,peru,conmebol sudamericana,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,sudamericana,controlled,m,h,171.0,69.0
65,400.0,2,3,63,42,49,55,65,70,6,344,1563,fc porto,brazil,liga nos (por 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,l,h,189.0,72.796977124183
65,800.0,4,4,77,61,62,65,46,58,-1,369,1720,cs emelec,ecuador,conmebol libertadores,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,libertadores,controlled,h,m,170.0,72.796977124183
65,3200.0,3,3,75,58,56,69,37,44,33,339,1553,real madrid,spain,laliga santander,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,normal,explosive,m,m,180.0,71.0
65,650.0,2,3,91,64,54,66,24,52,66,351,1622,borussia dortmund ii,germany,3. liga (ger 3),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,normal,explosive,h,l,179.0,77.0
65,750.0,3,3,67,62,63,66,59,62,1,379,1809,independiente petrolero,bolivia,conmebol libertadores,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,libertadores,controlled,h,m,182.0,71.0
65,1400.0,2,3,60,55,65,67,56,54,0,357,1696,stade de reims,france,ligue 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,180.0,63.0
65,400.0,1,2,63,69,66,67,21,67,4,353,606,charlotte fc,croatia,major league soccer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,188.0,72.796977124183
65,1500.0,3,3,55,68,55,64,27,65,1,334,1610,dep. táchira,ecuador,conmebol libertadores,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,libertadores,controlled,h,l,184.0,85.0
65,400.0,1,2,65,60,63,65,21,67,1,341,606,fc cincinnati,united states,major league soccer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,192.0,72.796977124183
65,400.0,2,3,87,56,58,67,27,66,1,361,1604,uta arad,nigeria,liga i (rom 1),0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,m,m,185.0,72.796977124183
65,650.0,2,3,64,56,59,59,63,61,1,362,1728,river plate montevideo,paraguay,conmebol sudamericana,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,sudamericana,controlled,m,m,171.0,68.0
65,400.0,2,3,51,23,37,46,66,71,1,294,1356,fc ingolstadt,serbia,3. liga (ger 3),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
65,1000.0,2,2,63,63,69,61,62,62,2,380,1839,valencia cf,portugal,laliga santander,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
65,2100.0,2,4,78,62,53,66,22,61,2,342,1654,river plate,colombia,conmebol libertadores,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,libertadores,explosive,m,m,180.0,82.0
65,400.0,2,2,53,32,35,38,66,71,-1,295,1380,paços ferreira,portugal,liga nos (por 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,190.0,72.796977124183
65,2800.0,2,3,67,66,54,66,34,63,12,350,1676,milan,serbia,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,192.0,72.796977124183
65,1700.0,2,3,77,64,57,69,40,51,-1,358,1666,river plate montevideo,uruguay,conmebol sudamericana,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,sudamericana,explosive,m,l,180.0,65.0
65,8800.0,3,3,77,60,60,68,37,49,7,351,1625,crystal palace,england,premier league,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,h,m,185.0,72.796977124183
65,400.0,2,3,60,60,63,59,59,56,0,357,1709,cd leganés,guinea,laliga smartbank (esp 2),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,normal,controlled,h,h,179.0,71.0
65,650.0,2,3,59,49,56,60,63,69,0,356,1623,lanús,argentina,conmebol sudamericana,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,sudamericana,controlled,m,m,178.0,73.0
65,400.0,3,4,72,66,54,64,30,72,-1,358,1676,sk rapid wien,austria,ö bundesliga (aut 1),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,normal,controlled,m,m,179.0,77.0
65,650.0,2,3,59,65,45,59,28,74,0,330,1571,vélez sarsfield,argentina,conmebol libertadores,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,libertadores,lengthy,m,m,182.0,82.0
65,600.0,2,3,67,41,57,58,60,71,19,354,1601,dortmund,germany,bundesliga,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,normal,lengthy,h,m,192.0,72.796977124183
65,400.0,2,3,61,48,54,52,64,76,1,355,1620,cfr 1907 cluj,croatia,liga i (rom 1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,lengthy,m,m,183.0,79.0
65,750.0,3,3,62,67,47,58,24,72,1,330,1575,daegu fc,brazil,k league 1 (kor 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,lengthy,h,m,190.0,72.796977124183
65,400.0,2,3,66,65,63,64,34,54,3,346,1613,raków częstochowa,ukraine,polski ekstraklasa (pol 1),1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,178.0,70.0
65,400.0,2,3,66,60,70,64,34,47,2,341,1642,kvc westerlo,slovakia,1a pro league (bel 1),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,180.0,70.0
65,400.0,3,3,71,55,64,62,50,69,3,371,1750,südtirol,italy,italy serie b (2),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
65,10000.0,3,3,66,67,41,57,22,71,137,324,1537,shijiazhuang,serbia,chinese fa super l. (chn 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,lengthy,h,m,188.0,72.796977124183
65,7600.0,2,3,73,30,47,58,65,65,5,338,1543,sporting cp,spain,liga nos (por 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,183.0,68.0
65,1100.0,3,4,82,50,59,72,25,51,3,339,1567,az,netherlands,eredivisie,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,explosive,h,m,174.0,60.0
65,400.0,2,3,59,66,60,60,30,70,10,345,1672,rot-weiss essen,germany,3. liga (ger 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,188.0,72.796977124183
65,700.0,2,3,73,56,60,69,51,65,1,374,1723,libertad,paraguay,conmebol libertadores,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,libertadores,controlled,m,m,185.0,72.796977124183
65,400.0,2,2,77,60,61,61,61,73,1,393,1824,korona kielce,poland,polski ekstraklasa (pol 1),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,h,180.0,72.0
65,400.0,2,2,73,51,63,59,59,71,0,376,1786,fc petrolul,romania,liga i (rom 1),0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,normal,controlled,m,h,181.0,76.0
65,400.0,2,3,71,58,65,63,55,67,2,379,1766,excelsior,netherlands,eredivisie,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,normal,controlled,m,m,183.0,80.0
65,400.0,2,3,64,27,49,51,65,68,-1,324,1457,royale union sg,belgium,1a pro league (bel 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,191.0,72.796977124183
65,1000.0,3,3,60,60,64,63,51,69,0,367,1707,seongnam fc,montenegro,k league 1 (kor 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,187.0,72.796977124183
65,1400.0,2,3,78,41,58,63,62,61,0,363,1696,ol,france,ligue 1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,explosive,m,m,180.0,75.0
65,400.0,1,2,69,65,60,67,43,64,1,368,707,apoel nicosia,cyprus,protathlima cyta (cyp 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,188.0,72.796977124183
65,400.0,1,2,65,63,56,69,40,64,1,357,734,santa clara,portugal,liga nos (por 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,189.0,72.796977124183
65,400.0,4,4,84,60,59,64,25,57,3,349,1623,hibernian,portugal,scottish premiership (spfl),0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,h,m,181.0,69.0
65,450.0,2,3,61,32,47,40,65,72,0,317,1430,boavista fc,brazil,liga nos (por 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,l,h,195.0,72.796977124183
65,400.0,2,2,71,37,50,46,65,72,2,341,1515,ternana,france,italy serie b (2),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,187.0,72.796977124183
65,700.0,2,3,62,31,53,60,63,65,-2,334,1562,colón,argentina,conmebol libertadores,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,libertadores,controlled,h,m,177.0,74.0
65,400.0,2,2,64,28,48,51,66,65,3,322,1463,nîmes olympique,france,ligue 2 (fra 2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,186.0,72.796977124183
65,2100.0,2,3,73,61,63,67,31,47,10,342,1618,ogc nice,france,ligue 1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,normal,explosive,m,m,172.0,64.0
65,400.0,2,3,72,45,62,62,59,65,0,365,1727,pogoń szczecin,brazil,polski ekstraklasa (pol 1),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,h,m,179.0,74.0
65,2600.0,2,3,72,57,61,68,50,44,0,352,1673,gil vicente,japan,liga nos (por 1),0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,normal,controlled,m,m,170.0,72.796977124183
65,400.0,2,3,58,52,60,66,59,68,0,363,1697,sc austria,brazil,ö bundesliga (aut 1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,184.0,78.0
65,400.0,1,2,62,64,62,67,39,65,1,359,823,como,italy,italy serie b (2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,187.0,72.796977124183
65,400.0,1,3,64,63,64,70,49,65,2,375,891,fc univ. cluj,bulgaria,liga i (rom 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,182.0,75.0
65,400.0,2,3,47,52,59,58,60,72,1,348,1660,fc seoul,korea republic,k league 1 (kor 1),0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,normal,controlled,l,h,187.0,72.796977124183
65,2000.0,2,3,67,32,50,50,64,75,1,338,1560,seongnam fc,korea republic,k league 1 (kor 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,185.0,72.796977124183
65,400.0,2,3,63,38,42,51,67,63,0,324,1502,frosinone,italy,italy serie b (2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,187.0,72.796977124183
65,600.0,3,3,59,68,51,61,18,57,0,314,1495,real betis,spain,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,normal,controlled,m,m,186.0,72.796977124183
65,400.0,3,3,84,58,55,69,35,41,1,342,1566,marítimo,mozambique,liga nos (por 1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,explosive,m,m,174.0,66.0
65,3600.0,2,3,55,47,62,66,63,51,2,344,1656,fc barcelona,spain,laliga santander,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,170.0,72.796977124183
65,400.0,1,3,59,62,69,68,41,64,0,363,801,borussia dortmund ii,germany,3. liga (ger 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,185.0,72.796977124183
65,400.0,3,2,63,48,60,66,60,69,3,366,1710,fc annecy,france,ligue 2 (fra 2),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,non-rare,controlled,l,m,181.0,75.0
65,400.0,4,3,75,59,64,67,43,58,2,366,1707,rb leipzig,united states,bundesliga,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,non-rare,explosive,h,m,180.0,68.0
